-0.13054596	0.13518578	0.14864586	0.1236198	0.19518335	0.12375605	-0.14477333	0.1393838	0.15850085	-0.16910261	0.16113822	0.17486753	0.17055525	0.1290249	0.11843314	0.14318877
-0.012728807	0.043656215	0.040212814	0.07436495	0.0012401349	0.09453958	-0.12574467	0.07911979	0.06610439	-0.05806209	0.12611425	0.08106889	0.01842009	0.008145645	0.0812711	0.03023105
0.07207049	-0.07629375	-0.0821869	-0.06599058	-0.0910306	-0.08300241	0.018578915	-0.0542207	-0.039899834	0.06636675	-0.082036786	-0.051770788	-0.09911463	-0.09412065	-0.07627942	-0.09276779
-0.10076999	0.06956338	0.07970744	0.05893383	0.10080294	0.057514604	-0.14327024	0.028173042	0.018312914	-0.050842	0.056908447	0.040912222	0.04432628	0.096404456	0.09320469	0.102935895
-0.21600763	0.17397961	0.24113294	0.27214974	0.2300738	0.26182845	-0.4423718	0.2978231	0.23854202	-0.34460774	0.39448962	0.2538139	0.31098565	0.23292892	0.29598612	0.25600198
0.081943475	-0.15286906	-0.12772202	-0.08965775	-0.07160481	-0.12218007	0.0715016	-0.08296831	-0.11656671	0.024330344	-0.09730674	-0.11271185	-0.05166757	-0.114481345	-0.07400876	-0.065342754
0.105492756	-0.08993625	-0.04610139	-0.1305199	-0.036728654	-0.045013838	0.079875	-0.07481202	-0.025534756	0.1590919	-0.12111124	-0.05744974	-0.09791807	-0.10997726	-0.042168833	-0.09071421
-0.11335045	0.031496122	0.09815512	0.08847114	0.1340138	0.0952211	-0.12752229	0.13436832	0.11619698	-0.1230207	0.15189674	0.11345226	0.10087751	0.10155776	0.10455116	0.11534107
-0.13830072	0.10734555	0.15852772	0.13844185	0.097008675	0.15739308	-0.29348126	0.13601838	0.12539719	-0.24838372	0.1986158	0.19991818	0.15978254	0.11885846	0.1725093	0.171238
0.039640028	-0.095234744	-0.049254954	-0.08501048	-0.052962657	-0.07477264	0.11705899	-0.06148995	-0.060567122	0.15699911	-0.11389118	-0.067625135	-0.06395615	-0.13599694	-0.14287588	-0.05866599
-0.013261892	0.010498154	0.03854832	-0.0012417223	0.032759696	0.029412394	-0.15416409	0.018988706	0.031067535	-0.08866774	0.0711706	-0.0028822084	0.07087793	0.013988587	0.040323988	-0.007449611
-0.111221224	0.17359872	0.094864376	0.15024097	0.14727136	0.13032047	-0.11595283	0.10040061	0.11546485	-0.101819396	0.07884981	0.15304072	0.103146434	0.12739149	0.09893791	0.1293847
